label_id	clusters	morphologyColourScheme
2237.0	2	255-7-197-226
2063.0	1	255-147-172-58
2238.0	2	255-7-197-226
2239.0	2	255-7-197-226
2383.0	2	255-7-197-226
1933.0	2	255-7-197-226
2064.0	2	255-7-197-226
1934.0	1	255-147-172-58
2351.0	2	255-7-197-226
2385.0	2	255-7-197-226
2089.0	2	255-7-197-226
2066.0	5	255-181-131-84
2065.0	2	255-7-197-226
2386.0	2	255-7-197-226
2090.0	2	255-7-197-226
2401.0	2	255-7-197-226
2091.0	2	255-7-197-226
1762.0	5	255-181-131-84
2219.0	2	255-7-197-226
2068.0	2	255-7-197-226
1764.0	2	255-7-197-226
1935.0	2	255-7-197-226
2220.0	2	255-7-197-226
1445.0	2	255-7-197-226
2387.0	2	255-7-197-226
1936.0	2	255-7-197-226
2094.0	2	255-7-197-226
2095.0	3	255-98-0-122
2069.0	2	255-7-197-226
1617.0	7	255-98-132-2
1616.0	1	255-147-172-58
2098.0	1	255-147-172-58
2070.0	2	255-7-197-226
1917.0	1	255-147-172-58
2097.0	2	255-7-197-226
2071.0	1	255-147-172-58
2403.0	2	255-7-197-226
1321.0	1	255-147-172-58
1319.0	1	255-147-172-58
1344.0	1	255-147-172-58
1186.0	1	255-147-172-58
1897.0	2	255-7-197-226
1743.0	1	255-147-172-58
2241.0	1	255-147-172-58
1565.0	1	255-147-172-58
1024.0	1	255-147-172-58
1620.0	1	255-147-172-58
1938.0	1	255-147-172-58
1622.0	4	255-254-141-100
1636.0	1	255-147-172-58
2076.0	1	255-147-172-58
1637.0	5	255-181-131-84
1491.0	4	255-254-141-100
1939.0	1	255-147-172-58
1787.0	1	255-147-172-58
2245.0	6	255-209-164-255
1772.0	1	255-147-172-58
1941.0	5	255-181-131-84
2268.0	1	255-147-172-58
2269.0	1	255-147-172-58
2120.0	1	255-147-172-58
2105.0	1	255-147-172-58
1942.0	1	255-147-172-58
2272.0	2	255-7-197-226
1959.0	1	255-147-172-58
1929.0	1	255-147-172-58
1791.0	4	255-254-141-100
2274.0	1	255-147-172-58
2121.0	1	255-147-172-58
2132.0	2	255-7-197-226
2123.0	2	255-7-197-226
1476.0	5	255-181-131-84
2122.0	1	255-147-172-58
2248.0	2	255-7-197-226
2133.0	2	255-7-197-226
1960.0	1	255-147-172-58
2109.0	2	255-7-197-226
1961.0	2	255-7-197-226
1793.0	1	255-147-172-58
1932.0	2	255-7-197-226
2110.0	2	255-7-197-226
2429.0	2	255-7-197-226
2251.0	2	255-7-197-226
1945.0	2	255-7-197-226
2278.0	1	255-147-172-58
2279.0	2	255-7-197-226
1498.0	1	255-147-172-58
2111.0	2	255-7-197-226
1799.0	2	255-7-197-226
2252.0	2	255-7-197-226
1781.0	2	255-7-197-226
2419.0	2	255-7-197-226
2253.0	2	255-7-197-226
1481.0	2	255-7-197-226
1800.0	1	255-147-172-58
1505.0	2	255-7-197-226
1949.0	2	255-7-197-226
2255.0	2	255-7-197-226
1502.0	1	255-147-172-58
1648.0	2	255-7-197-226
1950.0	2	255-7-197-226
2126.0	2	255-7-197-226
1650.0	1	255-147-172-58
2256.0	2	255-7-197-226
2257.0	2	255-7-197-226
1967.0	2	255-7-197-226
2114.0	2	255-7-197-226
2115.0	2	255-7-197-226
1969.0	2	255-7-197-226
2432.0	2	255-7-197-226
2281.0	2	255-7-197-226
1952.0	2	255-7-197-226
1954.0	2	255-7-197-226
2116.0	2	255-7-197-226
1227.0	4	255-254-141-100
1803.0	1	255-147-172-58
2261.0	1	255-147-172-58
2282.0	3	255-98-0-122
2262.0	2	255-7-197-226
2263.0	2	255-7-197-226
2264.0	7	255-98-132-2
1785.0	8	255-222-69-200
1956.0	4	255-254-141-100
2265.0	3	255-98-0-122
1767.0	7	255-98-132-2
1653.0	8	255-222-69-200
1368.0	8	255-222-69-200
1806.0	4	255-254-141-100
1978.0	4	255-254-141-100
2286.0	2	255-7-197-226
1372.0	1	255-147-172-58
2134.0	2	255-7-197-226
2287.0	4	255-254-141-100
1209.0	1	255-147-172-58
1975.0	7	255-98-132-2
2135.0	1	255-147-172-58
1974.0	7	255-98-132-2
2289.0	1	255-147-172-58
2453.0	1	255-147-172-58
1644.0	1	255-147-172-58
2293.0	2	255-7-197-226
1797.0	1	255-147-172-58
1659.0	7	255-98-132-2
1795.0	1	255-147-172-58
2136.0	2	255-7-197-226
1801.0	2	255-7-197-226
1660.0	1	255-147-172-58
2137.0	1	255-147-172-58
2140.0	1	255-147-172-58
2138.0	1	255-147-172-58
2299.0	2	255-7-197-226
2298.0	1	255-147-172-58
1970.0	3	255-98-0-122
2457.0	6	255-209-164-255
2146.0	4	255-254-141-100
1530.0	6	255-209-164-255
2647.0	0	255-255-0-73
1664.0	4	255-254-141-100
2147.0	6	255-209-164-255
1981.0	8	255-222-69-200
2157.0	1	255-147-172-58
1983.0	8	255-222-69-200
1828.0	1	255-147-172-58
2148.0	8	255-222-69-200
2465.0	1	255-147-172-58
2466.0	1	255-147-172-58
2653.0	4	255-254-141-100
1832.0	1	255-147-172-58
1817.0	8	255-222-69-200
1668.0	1	255-147-172-58
1818.0	4	255-254-141-100
2013.0	4	255-254-141-100
2823.0	5	255-181-131-84
2000.0	6	255-209-164-255
2468.0	6	255-209-164-255
1701.0	9	255-0-76-255
2320.0	6	255-209-164-255
2005.0	4	255-254-141-100
2321.0	6	255-209-164-255
2322.0	1	255-147-172-58
2151.0	1	255-147-172-58
2167.0	1	255-147-172-58
1988.0	1	255-147-172-58
2003.0	7	255-98-132-2
1094.0	6	255-209-164-255
2004.0	1	255-147-172-58
2491.0	7	255-98-132-2
2317.0	1	255-147-172-58
1989.0	1	255-147-172-58
2155.0	1	255-147-172-58
2170.0	1	255-147-172-58
2154.0	2	255-7-197-226
2671.0	1	255-147-172-58
2475.0	1	255-147-172-58
2673.0	2	255-7-197-226
1992.0	7	255-98-132-2
2496.0	1	255-147-172-58
2311.0	1	255-147-172-58
2323.0	7	255-98-132-2
2479.0	2	255-7-197-226
1239.0	1	255-147-172-58
1994.0	1	255-147-172-58
1831.0	1	255-147-172-58
2010.0	1	255-147-172-58
2482.0	2	255-7-197-226
2326.0	2	255-7-197-226
2663.0	1	255-147-172-58
2173.0	1	255-147-172-58
1998.0	2	255-7-197-226
2834.0	2	255-7-197-226
2843.0	1	255-147-172-58
2331.0	4	255-254-141-100
2836.0	2	255-7-197-226
2675.0	4	255-254-141-100
2665.0	4	255-254-141-100
2666.0	2	255-7-197-226
2483.0	1	255-147-172-58
2012.0	4	255-254-141-100
2667.0	2	255-7-197-226
2161.0	2	255-7-197-226
2847.0	2	255-7-197-226
2176.0	7	255-98-132-2
2332.0	7	255-98-132-2
2668.0	2	255-7-197-226
1855.0	2	255-7-197-226
2014.0	8	255-222-69-200
2204.0	9	255-0-76-255
1873.0	6	255-209-164-255
2515.0	3	255-98-0-122
1709.0	6	255-209-164-255
2514.0	4	255-254-141-100
1877.0	6	255-209-164-255
2368.0	1	255-147-172-58
2499.0	6	255-209-164-255
2031.0	6	255-209-164-255
2191.0	9	255-0-76-255
2345.0	6	255-209-164-255
2500.0	8	255-222-69-200
2060.0	6	255-209-164-255
2346.0	9	255-0-76-255
2216.0	9	255-0-76-255
2493.0	1	255-147-172-58
984.0	2	255-7-197-226
2707.0	2	255-7-197-226
2683.0	1	255-147-172-58
1715.0	2	255-7-197-226
2348.0	1	255-147-172-58
2350.0	1	255-147-172-58
2502.0	2	255-7-197-226
2672.0	1	255-147-172-58
2708.0	2	255-7-197-226
2684.0	2	255-7-197-226
2337.0	10	255-114-16-255
2525.0	2	255-7-197-226
2526.0	2	255-7-197-226
2709.0	2	255-7-197-226
2503.0	2	255-7-197-226
2527.0	2	255-7-197-226
2860.0	2	255-7-197-226
2710.0	2	255-7-197-226
2685.0	1	255-147-172-58
2877.0	2	255-7-197-226
2504.0	2	255-7-197-226
2528.0	2	255-7-197-226
2878.0	2	255-7-197-226
2339.0	1	255-147-172-58
2712.0	2	255-7-197-226
2862.0	2	255-7-197-226
2530.0	2	255-7-197-226
2352.0	2	255-7-197-226
2505.0	1	255-147-172-58
2531.0	2	255-7-197-226
2532.0	2	255-7-197-226
2880.0	2	255-7-197-226
2340.0	1	255-147-172-58
1404.0	1	255-147-172-58
1893.0	2	255-7-197-226
2688.0	2	255-7-197-226
2689.0	1	255-147-172-58
1720.0	1	255-147-172-58
2341.0	1	255-147-172-58
2690.0	1	255-147-172-58
2196.0	1	255-147-172-58
2691.0	2	255-7-197-226
2506.0	2	255-7-197-226
2197.0	2	255-7-197-226
2533.0	2	255-7-197-226
2694.0	1	255-147-172-58
2356.0	2	255-7-197-226
2357.0	2	255-7-197-226
2534.0	2	255-7-197-226
2199.0	2	255-7-197-226
2864.0	7	255-98-132-2
2507.0	2	255-7-197-226
2714.0	1	255-147-172-58
2359.0	1	255-147-172-58
972.0	9	255-0-76-255
2695.0	7	255-98-132-2
2716.0	5	255-181-131-84
2867.0	5	255-181-131-84
1745.0	8	255-222-69-200
2718.0	7	255-98-132-2
2733.0	7	255-98-132-2
2364.0	8	255-222-69-200
1747.0	6	255-209-164-255
2392.0	7	255-98-132-2
1899.0	6	255-209-164-255
2207.0	1	255-147-172-58
2888.0	1	255-147-172-58
1142.0	9	255-0-76-255
2561.0	1	255-147-172-58
2210.0	1	255-147-172-58
2049.0	5	255-181-131-84
2394.0	1	255-147-172-58
2230.0	1	255-147-172-58
1904.0	1	255-147-172-58
2369.0	1	255-147-172-58
2541.0	1	255-147-172-58
2739.0	2	255-7-197-226
2562.0	1	255-147-172-58
1329.0	1	255-147-172-58
2722.0	1	255-147-172-58
2371.0	1	255-147-172-58
2543.0	1	255-147-172-58
1731.0	1	255-147-172-58
2890.0	1	255-147-172-58
2544.0	6	255-209-164-255
2053.0	1	255-147-172-58
2397.0	2	255-7-197-226
2372.0	2	255-7-197-226
2741.0	3	255-98-0-122
2546.0	2	255-7-197-226
2547.0	1	255-147-172-58
2742.0	2	255-7-197-226
2236.0	2	255-7-197-226
2373.0	2	255-7-197-226
2592.0	2	255-7-197-226
2249.0	2	255-7-197-226
2566.0	2	255-7-197-226
2377.0	1	255-147-172-58
2725.0	2	255-7-197-226
2569.0	2	255-7-197-226
2550.0	2	255-7-197-226
2567.0	10	255-114-16-255
2568.0	2	255-7-197-226
2379.0	2	255-7-197-226
2400.0	2	255-7-197-226
2913.0	2	255-7-197-226
2571.0	2	255-7-197-226
2570.0	2	255-7-197-226
2745.0	2	255-7-197-226
2726.0	2	255-7-197-226
2574.0	2	255-7-197-226
2747.0	2	255-7-197-226
2572.0	2	255-7-197-226
2551.0	2	255-7-197-226
2727.0	2	255-7-197-226
2575.0	2	255-7-197-226
2577.0	2	255-7-197-226
2552.0	2	255-7-197-226
2600.0	5	255-181-131-84
2402.0	2	255-7-197-226
2240.0	2	255-7-197-226
2578.0	2	255-7-197-226
2553.0	2	255-7-197-226
2579.0	2	255-7-197-226
2556.0	2	255-7-197-226
2555.0	2	255-7-197-226
2580.0	1	255-147-172-58
2581.0	2	255-7-197-226
2918.0	3	255-98-0-122
2748.0	2	255-7-197-226
2557.0	2	255-7-197-226
2583.0	2	255-7-197-226
2920.0	2	255-7-197-226
1918.0	2	255-7-197-226
2582.0	2	255-7-197-226
2405.0	2	255-7-197-226
2221.0	2	255-7-197-226
2388.0	1	255-147-172-58
2407.0	4	255-254-141-100
2389.0	2	255-7-197-226
2242.0	7	255-98-132-2
2072.0	7	255-98-132-2
2406.0	2	255-7-197-226
2729.0	1	255-147-172-58
2905.0	5	255-181-131-84
2587.0	5	255-181-131-84
2730.0	7	255-98-132-2
1472.0	4	255-254-141-100
2117.0	8	255-222-69-200
2101.0	1	255-147-172-58
2395.0	1	255-147-172-58
1958.0	4	255-254-141-100
2437.0	4	255-254-141-100
1610.0	2	255-7-197-226
2609.0	2	255-7-197-226
2412.0	1	255-147-172-58
2774.0	1	255-147-172-58
2589.0	1	255-147-172-58
2270.0	2	255-7-197-226
2423.0	2	255-7-197-226
2246.0	2	255-7-197-226
2777.0	2	255-7-197-226
2590.0	2	255-7-197-226
2610.0	1	255-147-172-58
2778.0	2	255-7-197-226
2753.0	2	255-7-197-226
2414.0	1	255-147-172-58
2424.0	1	255-147-172-58
2425.0	1	255-147-172-58
2564.0	2	255-7-197-226
2779.0	1	255-147-172-58
2442.0	1	255-147-172-58
2623.0	2	255-7-197-226
2591.0	2	255-7-197-226
2743.0	1	255-147-172-58
2780.0	2	255-7-197-226
2415.0	2	255-7-197-226
2426.0	2	255-7-197-226
2781.0	2	255-7-197-226
2428.0	2	255-7-197-226
2427.0	2	255-7-197-226
2594.0	2	255-7-197-226
2593.0	2	255-7-197-226
2782.0	2	255-7-197-226
2783.0	2	255-7-197-226
2250.0	5	255-181-131-84
2627.0	2	255-7-197-226
2758.0	2	255-7-197-226
2416.0	2	255-7-197-226
2785.0	2	255-7-197-226
2595.0	2	255-7-197-226
2942.0	2	255-7-197-226
2418.0	2	255-7-197-226
2786.0	2	255-7-197-226
2943.0	2	255-7-197-226
2112.0	2	255-7-197-226
2927.0	2	255-7-197-226
2597.0	2	255-7-197-226
2596.0	2	255-7-197-226
2789.0	2	255-7-197-226
2430.0	1	255-147-172-58
1197.0	1	255-147-172-58
2420.0	2	255-7-197-226
2788.0	2	255-7-197-226
2746.0	5	255-181-131-84
2928.0	2	255-7-197-226
2612.0	2	255-7-197-226
2761.0	2	255-7-197-226
2143.0	1	255-147-172-58
2790.0	5	255-181-131-84
2598.0	2	255-7-197-226
2259.0	2	255-7-197-226
2433.0	2	255-7-197-226
2947.0	2	255-7-197-226
2599.0	2	255-7-197-226
2791.0	2	255-7-197-226
2930.0	5	255-181-131-84
2421.0	2	255-7-197-226
2422.0	2	255-7-197-226
2763.0	2	255-7-197-226
2614.0	2	255-7-197-226
2613.0	2	255-7-197-226
2601.0	2	255-7-197-226
2764.0	2	255-7-197-226
2948.0	2	255-7-197-226
2436.0	10	255-114-16-255
2615.0	2	255-7-197-226
2765.0	2	255-7-197-226
2616.0	6	255-209-164-255
2950.0	4	255-254-141-100
2766.0	2	255-7-197-226
2919.0	2	255-7-197-226
2922.0	5	255-181-131-84
2119.0	1	255-147-172-58
2632.0	6	255-209-164-255
2776.0	2	255-7-197-226
2622.0	5	255-181-131-84
2440.0	1	255-147-172-58
2441.0	5	255-181-131-84
2451.0	4	255-254-141-100
2131.0	2	255-7-197-226
2794.0	1	255-147-172-58
2129.0	10	255-114-16-255
1973.0	10	255-114-16-255
2284.0	7	255-98-132-2
2805.0	2	255-7-197-226
2443.0	5	255-181-131-84
2624.0	1	255-147-172-58
2807.0	5	255-181-131-84
2625.0	1	255-147-172-58
2288.0	10	255-114-16-255
2638.0	5	255-181-131-84
2795.0	10	255-114-16-255
2810.0	5	255-181-131-84
2292.0	8	255-222-69-200
2452.0	5	255-181-131-84
1645.0	1	255-147-172-58
935.0	6	255-209-164-255
2444.0	2	255-7-197-226
2796.0	5	255-181-131-84
2139.0	1	255-147-172-58
2445.0	1	255-147-172-58
2296.0	1	255-147-172-58
2294.0	7	255-98-132-2
2297.0	7	255-98-132-2
2446.0	5	255-181-131-84
1662.0	1	255-147-172-58
2631.0	1	255-147-172-58
2798.0	2	255-7-197-226
2458.0	4	255-254-141-100
2721.0	9	255-0-76-255
2464.0	8	255-222-69-200
1980.0	8	255-222-69-200
2657.0	7	255-98-132-2
3152.0	8	255-222-69-200
2649.0	4	255-254-141-100
2984.0	7	255-98-132-2
2462.0	8	255-222-69-200
3153.0	1	255-147-172-58
1515.0	6	255-209-164-255
2313.0	8	255-222-69-200
2312.0	1	255-147-172-58
2821.0	8	255-222-69-200
2480.0	1	255-147-172-58
2654.0	1	255-147-172-58
2149.0	4	255-254-141-100
2990.0	1	255-147-172-58
3007.0	8	255-222-69-200
2992.0	8	255-222-69-200
2824.0	9	255-0-76-255
2669.0	4	255-254-141-100
2180.0	9	255-0-76-255
2658.0	6	255-209-164-255
3163.0	5	255-181-131-84
1084.0	9	255-0-76-255
2473.0	1	255-147-172-58
2659.0	7	255-98-132-2
3332.0	5	255-181-131-84
2670.0	3	255-98-0-122
2492.0	1	255-147-172-58
2996.0	1	255-147-172-58
2474.0	1	255-147-172-58
2494.0	1	255-147-172-58
2828.0	1	255-147-172-58
2477.0	7	255-98-132-2
2495.0	1	255-147-172-58
3184.0	5	255-181-131-84
2998.0	1	255-147-172-58
2478.0	1	255-147-172-58
2829.0	1	255-147-172-58
3344.0	5	255-181-131-84
2327.0	1	255-147-172-58
2662.0	1	255-147-172-58
3166.0	5	255-181-131-84
2318.0	1	255-147-172-58
2174.0	1	255-147-172-58
2325.0	7	255-98-132-2
1999.0	2	255-7-197-226
2664.0	2	255-7-197-226
3186.0	5	255-181-131-84
3345.0	2	255-7-197-226
3336.0	5	255-181-131-84
3168.0	1	255-147-172-58
3034.0	5	255-181-131-84
3337.0	2	255-7-197-226
2845.0	1	255-147-172-58
3169.0	1	255-147-172-58
3017.0	1	255-147-172-58
3170.0	1	255-147-172-58
2844.0	1	255-147-172-58
2846.0	1	255-147-172-58
3189.0	1	255-147-172-58
3171.0	2	255-7-197-226
3188.0	2	255-7-197-226
3326.0	2	255-7-197-226
2849.0	1	255-147-172-58
3190.0	2	255-7-197-226
3019.0	2	255-7-197-226
2852.0	2	255-7-197-226
3172.0	7	255-98-132-2
3191.0	2	255-7-197-226
3006.0	5	255-181-131-84
3347.0	1	255-147-172-58
3192.0	3	255-98-0-122
3005.0	8	255-222-69-200
2851.0	10	255-114-16-255
3348.0	5	255-181-131-84
2701.0	4	255-254-141-100
2461.0	9	255-0-76-255
2887.0	6	255-209-164-255
3043.0	6	255-209-164-255
3044.0	6	255-209-164-255
2033.0	9	255-0-76-255
2678.0	6	255-209-164-255
2545.0	5	255-181-131-84
3026.0	6	255-209-164-255
2018.0	6	255-209-164-255
2859.0	8	255-222-69-200
2058.0	7	255-98-132-2
2706.0	6	255-209-164-255
2682.0	7	255-98-132-2
3204.0	10	255-114-16-255
3010.0	1	255-147-172-58
3028.0	7	255-98-132-2
3046.0	2	255-7-197-226
2841.0	1	255-147-172-58
3205.0	10	255-114-16-255
3357.0	2	255-7-197-226
3227.0	2	255-7-197-226
3047.0	2	255-7-197-226
3015.0	1	255-147-172-58
3048.0	2	255-7-197-226
3206.0	2	255-7-197-226
3358.0	2	255-7-197-226
3228.0	2	255-7-197-226
2861.0	2	255-7-197-226
3031.0	1	255-147-172-58
3387.0	2	255-7-197-226
3208.0	5	255-181-131-84
3032.0	1	255-147-172-58
2896.0	2	255-7-197-226
2879.0	2	255-7-197-226
3033.0	5	255-181-131-84
2529.0	1	255-147-172-58
3388.0	2	255-7-197-226
3229.0	2	255-7-197-226
3035.0	2	255-7-197-226
2881.0	2	255-7-197-226
3389.0	2	255-7-197-226
3209.0	2	255-7-197-226
3390.0	2	255-7-197-226
3036.0	2	255-7-197-226
3062.0	2	255-7-197-226
2692.0	2	255-7-197-226
3230.0	2	255-7-197-226
3391.0	2	255-7-197-226
2693.0	5	255-181-131-84
3232.0	2	255-7-197-226
3037.0	2	255-7-197-226
3038.0	2	255-7-197-226
3233.0	2	255-7-197-226
3212.0	1	255-147-172-58
2558.0	1	255-147-172-58
2698.0	1	255-147-172-58
3049.0	5	255-181-131-84
3214.0	5	255-181-131-84
2868.0	7	255-98-132-2
3369.0	5	255-181-131-84
3235.0	5	255-181-131-84
2719.0	7	255-98-132-2
2731.0	8	255-222-69-200
2362.0	10	255-114-16-255
3413.0	5	255-181-131-84
2409.0	4	255-254-141-100
1919.0	7	255-98-132-2
3402.0	5	255-181-131-84
3068.0	8	255-222-69-200
3403.0	5	255-181-131-84
1468.0	4	255-254-141-100
3240.0	5	255-181-131-84
3051.0	7	255-98-132-2
3241.0	1	255-147-172-58
3404.0	2	255-7-197-226
2735.0	1	255-147-172-58
3405.0	2	255-7-197-226
3254.0	1	255-147-172-58
2908.0	7	255-98-132-2
3242.0	2	255-7-197-226
3054.0	1	255-147-172-58
2738.0	1	255-147-172-58
2540.0	1	255-147-172-58
3070.0	2	255-7-197-226
2542.0	1	255-147-172-58
2889.0	2	255-7-197-226
2911.0	2	255-7-197-226
2723.0	3	255-98-0-122
1905.0	6	255-209-164-255
2215.0	1	255-147-172-58
3071.0	1	255-147-172-58
3257.0	2	255-7-197-226
3056.0	2	255-7-197-226
3059.0	1	255-147-172-58
3060.0	6	255-209-164-255
3223.0	2	255-7-197-226
3421.0	2	255-7-197-226
3061.0	5	255-181-131-84
3258.0	10	255-114-16-255
2704.0	2	255-7-197-226
3074.0	2	255-7-197-226
2912.0	2	255-7-197-226
3244.0	2	255-7-197-226
3073.0	2	255-7-197-226
3075.0	2	255-7-197-226
3260.0	2	255-7-197-226
2915.0	1	255-147-172-58
2895.0	2	255-7-197-226
2897.0	2	255-7-197-226
3248.0	2	255-7-197-226
3078.0	2	255-7-197-226
3094.0	5	255-181-131-84
3079.0	2	255-7-197-226
2899.0	2	255-7-197-226
2916.0	2	255-7-197-226
2900.0	2	255-7-197-226
3410.0	2	255-7-197-226
2901.0	2	255-7-197-226
2917.0	2	255-7-197-226
3063.0	2	255-7-197-226
3249.0	2	255-7-197-226
3428.0	10	255-114-16-255
3080.0	1	255-147-172-58
3250.0	2	255-7-197-226
2933.0	2	255-7-197-226
3081.0	2	255-7-197-226
3261.0	2	255-7-197-226
3064.0	2	255-7-197-226
2921.0	2	255-7-197-226
2903.0	2	255-7-197-226
2768.0	2	255-7-197-226
3082.0	2	255-7-197-226
2904.0	1	255-147-172-58
3430.0	5	255-181-131-84
3263.0	5	255-181-131-84
2924.0	5	255-181-131-84
3252.0	5	255-181-131-84
2923.0	1	255-147-172-58
3066.0	7	255-98-132-2
3065.0	5	255-181-131-84
2391.0	8	255-222-69-200
3084.0	8	255-222-69-200
2411.0	1	255-147-172-58
2608.0	4	255-254-141-100
1618.0	5	255-181-131-84
3280.0	5	255-181-131-84
2771.0	1	255-147-172-58
3452.0	1	255-147-172-58
1923.0	1	255-147-172-58
3101.0	2	255-7-197-226
2588.0	7	255-98-132-2
3292.0	2	255-7-197-226
3085.0	1	255-147-172-58
3102.0	2	255-7-197-226
3265.0	2	255-7-197-226
2754.0	1	255-147-172-58
2940.0	2	255-7-197-226
2939.0	2	255-7-197-226
2938.0	1	255-147-172-58
3456.0	2	255-7-197-226
3103.0	2	255-7-197-226
2396.0	1	255-147-172-58
3281.0	5	255-181-131-84
3087.0	2	255-7-197-226
3266.0	2	255-7-197-226
3121.0	2	255-7-197-226
3282.0	1	255-147-172-58
3088.0	5	255-181-131-84
3105.0	2	255-7-197-226
3106.0	2	255-7-197-226
3268.0	2	255-7-197-226
2941.0	2	255-7-197-226
2756.0	2	255-7-197-226
3458.0	2	255-7-197-226
2926.0	2	255-7-197-226
2954.0	2	255-7-197-226
3108.0	2	255-7-197-226
3269.0	2	255-7-197-226
3107.0	2	255-7-197-226
3089.0	2	255-7-197-226
3109.0	2	255-7-197-226
2955.0	2	255-7-197-226
3110.0	2	255-7-197-226
2759.0	2	255-7-197-226
3283.0	2	255-7-197-226
3090.0	2	255-7-197-226
3284.0	2	255-7-197-226
2797.0	2	255-7-197-226
3440.0	2	255-7-197-226
3274.0	4	255-254-141-100
2945.0	10	255-114-16-255
3111.0	2	255-7-197-226
3442.0	5	255-181-131-84
3285.0	1	255-147-172-58
3816.0	5	255-181-131-84
3091.0	2	255-7-197-226
3092.0	2	255-7-197-226
3286.0	2	255-7-197-226
3112.0	2	255-7-197-226
3093.0	2	255-7-197-226
2949.0	2	255-7-197-226
3465.0	2	255-7-197-226
3288.0	2	255-7-197-226
3095.0	2	255-7-197-226
3116.0	2	255-7-197-226
3445.0	2	255-7-197-226
3467.0	1	255-147-172-58
3275.0	2	255-7-197-226
3097.0	2	255-7-197-226
3468.0	5	255-181-131-84
3988.0	2	255-7-197-226
3276.0	2	255-7-197-226
3117.0	6	255-209-164-255
3447.0	2	255-7-197-226
2934.0	7	255-98-132-2
3098.0	7	255-98-132-2
2935.0	8	255-222-69-200
2802.0	8	255-222-69-200
3118.0	2	255-7-197-226
3119.0	2	255-7-197-226
2633.0	5	255-181-131-84
2620.0	3	255-98-0-122
2963.0	4	255-254-141-100
2953.0	2	255-7-197-226
2964.0	10	255-114-16-255
3120.0	2	255-7-197-226
3133.0	3	255-98-0-122
2808.0	1	255-147-172-58
3295.0	2	255-7-197-226
2285.0	5	255-181-131-84
2636.0	1	255-147-172-58
3135.0	2	255-7-197-226
2966.0	2	255-7-197-226
3123.0	1	255-147-172-58
3479.0	2	255-7-197-226
2626.0	5	255-181-131-84
3136.0	2	255-7-197-226
3296.0	2	255-7-197-226
3125.0	2	255-7-197-226
3304.0	2	255-7-197-226
3138.0	1	255-147-172-58
3306.0	2	255-7-197-226
2972.0	7	255-98-132-2
3481.0	2	255-7-197-226
2958.0	2	255-7-197-226
2957.0	5	255-181-131-84
794.0	9	255-0-76-255
2973.0	8	255-222-69-200
3298.0	7	255-98-132-2
2629.0	9	255-0-76-255
2630.0	5	255-181-131-84
2447.0	5	255-181-131-84
2295.0	1	255-147-172-58
3127.0	2	255-7-197-226
2304.0	8	255-222-69-200
2959.0	7	255-98-132-2
3128.0	3	255-98-0-122
3129.0	1	255-147-172-58
3299.0	5	255-181-131-84
3655.0	5	255-181-131-84
3656.0	0	255-255-0-73
3317.0	5	255-181-131-84
3316.0	7	255-98-132-2
3162.0	6	255-209-164-255
3319.0	5	255-181-131-84
3142.0	5	255-181-131-84
3491.0	2	255-7-197-226
3144.0	8	255-222-69-200
3493.0	8	255-222-69-200
3660.0	5	255-181-131-84
3487.0	8	255-222-69-200
2820.0	4	255-254-141-100
3165.0	1	255-147-172-58
2988.0	8	255-222-69-200
3146.0	8	255-222-69-200
3149.0	8	255-222-69-200
3323.0	5	255-181-131-84
3324.0	4	255-254-141-100
3495.0	2	255-7-197-226
3664.0	3	255-98-0-122
3496.0	1	255-147-172-58
3665.0	5	255-181-131-84
3878.0	5	255-181-131-84
3502.0	8	255-222-69-200
3669.0	0	255-255-0-73
2822.0	4	255-254-141-100
2886.0	9	255-0-76-255
3698.0	5	255-181-131-84
3331.0	2	255-7-197-226
3504.0	1	255-147-172-58
3701.0	2	255-7-197-226
3520.0	2	255-7-197-226
3866.0	10	255-114-16-255
2308.0	3	255-98-0-122
3333.0	1	255-147-172-58
3182.0	1	255-147-172-58
1076.0	9	255-0-76-255
3012.0	1	255-147-172-58
3868.0	5	255-181-131-84
3703.0	2	255-7-197-226
2840.0	1	255-147-172-58
3728.0	2	255-7-197-226
3343.0	1	255-147-172-58
2661.0	1	255-147-172-58
3523.0	1	255-147-172-58
3705.0	5	255-181-131-84
3679.0	1	255-147-172-58
3164.0	2	255-7-197-226
3508.0	1	255-147-172-58
3886.0	1	255-147-172-58
3335.0	1	255-147-172-58
3681.0	2	255-7-197-226
3682.0	1	255-147-172-58
2831.0	1	255-147-172-58
3870.0	10	255-114-16-255
2833.0	1	255-147-172-58
2832.0	1	255-147-172-58
3510.0	2	255-7-197-226
3708.0	2	255-7-197-226
3871.0	5	255-181-131-84
3684.0	2	255-7-197-226
3709.0	2	255-7-197-226
3511.0	2	255-7-197-226
3685.0	2	255-7-197-226
3710.0	2	255-7-197-226
3525.0	2	255-7-197-226
3872.0	2	255-7-197-226
3711.0	2	255-7-197-226
2848.0	1	255-147-172-58
3712.0	2	255-7-197-226
3686.0	1	255-147-172-58
3526.0	2	255-7-197-226
3889.0	1	255-147-172-58
3687.0	5	255-181-131-84
3018.0	2	255-7-197-226
3338.0	8	255-222-69-200
3346.0	1	255-147-172-58
3364.0	1	255-147-172-58
3527.0	2	255-7-197-226
3890.0	5	255-181-131-84
3529.0	5	255-181-131-84
3713.0	10	255-114-16-255
